"","TIPO_ESC","Percent","Distance","Time","Speed"
"1",1,70.6151645207439,2.67428338345553,24.3006482982172,6.80251379564024
"2",2,29.3848354792561,3.7724678894892,26.5881207400195,9.025996268887
